Id,Degree,Eccentricity,closnesscentrality,betweenesscentrality,modularity_class
85129,1,0,0,0,6
77803,1,0,0,0,6
50949,1,0,0,0,6
21995,1,0,0,0,6
58618,1,0,0,0,6
62888,1,0,0,0,6
28403,1,0,0,0,6
58064,1,0,0,0,6
11789,2,0,0,0,6
42428,1,0,0,0,6
69687,1,0,0,0,6
32548,2,1,1,2,6
63998,1,0,0,0,6
38077,1,0,0,0,6
81310,16,1,1,78,137
1205,1,0,0,0,137
82156,1,0,0,0,137
20189,1,0,0,0,137
90224,1,0,0,0,137
94450,1,0,0,0,137
62448,1,0,0,0,137
71370,1,0,0,0,137
2206,1,0,0,0,137
66386,2,0,0,0,137
82427,1,0,0,0,137
65273,1,0,0,0,137
39376,1,0,0,0,137
15092,1,0,0,0,137
31402,9,1,1,63,29
14938,1,0,0,0,29
34915,1,0,0,0,29
63749,1,0,0,0,29
84491,1,0,0,0,29
29185,1,0,0,0,29
94983,1,0,0,0,29
48100,1,0,0,0,29
59864,27,3,0.90625,0,16
10768,1,0,0,0,16
76078,1,0,0,0,16
32628,1,0,0,0,16
99123,1,0,0,0,16
17313,1,0,0,0,16
88873,1,0,0,0,16
20122,1,0,0,0,16
2901,1,0,0,0,16
71560,2,0,0,0,16
10247,2,0,0,0,16
13891,1,0,0,0,16
32784,1,0,0,0,16
14958,1,0,0,0,16
11720,1,0,0,0,16
36597,2,2,0.666667,2,16
85867,1,0,0,0,16
78487,1,0,0,0,16
14697,1,0,0,0,16
70435,1,0,0,0,16
25705,1,0,0,0,16
28379,1,0,0,0,16
11657,1,0,0,0,16
30998,1,0,0,0,16
46126,2,0,0,0,16
55656,1,0,0,0,16
94234,1,0,0,0,16
75360,1,0,0,0,16
90024,29,23,0.164223,56,530
72646,2,1,1,2,530
12427,1,0,0,0,530
37611,1,0,0,0,530
20058,1,0,0,0,530
63144,2,2,0.666667,4,530
15971,1,0,0,0,530
46298,1,0,0,0,530
43039,1,0,0,0,530
90222,1,0,0,0,530
10842,1,0,0,0,530
80111,1,0,0,0,530
70561,1,0,0,0,530
88250,2,0,0,0,17
56092,1,0,0,0,530
16499,2,0,0,0,530
2557,3,22,0.088968,100,43
33666,1,0,0,0,530
41903,1,0,0,0,530
65571,1,0,0,0,530
15967,1,0,0,0,530
21114,1,0,0,0,530
15638,1,0,0,0,530
30266,1,0,0,0,530
65245,1,0,0,0,530
70705,1,0,0,0,530
82703,2,0,0,0,74
61777,1,0,0,0,530
76795,1,0,0,0,530
56845,5,2,0.777778,0,279
85927,1,0,0,0,279
91490,1,0,0,0,279
88149,1,0,0,0,279
12004,2,1,1,1,279
53139,14,2,0.85,0,142
40787,1,0,0,0,142
54619,1,0,0,0,142
75458,1,0,0,0,142
53942,1,0,0,0,142
13324,2,1,1,1,142
58414,1,0,0,0,142
95971,1,0,0,0,142
47075,1,0,0,0,142
82125,1,0,0,0,142
4490,2,0,0,0,142
52860,1,0,0,0,142
57722,2,1,1,1,142
81221,3,1,1,2,142
45033,1,0,0,0,142
60947,9,4,0.619048,0,520
48525,1,0,0,0,520
28057,1,0,0,0,520
58474,1,0,0,0,520
55559,1,0,0,0,520
93411,1,0,0,0,520
52633,1,0,0,0,520
79728,2,3,0.5,4,520
78184,1,0,0,0,520
82961,6,4,0.55,0,184
93537,2,3,0.5,4,184
5205,1,0,0,0,184
5147,2,0,0,0,184
2366,1,0,0,0,184
75484,14,6,0.542857,95,596
70870,1,0,0,0,596
47565,1,0,0,0,596
24493,3,5,0.333333,35,596
44287,1,0,0,0,596
10468,1,0,0,0,596
34003,1,0,0,0,596
41502,1,0,0,0,596
32127,1,0,0,0,596
6368,1,0,0,0,596
68017,1,0,0,0,596
71103,2,1,1,6,596
96371,1,0,0,0,596
79792,2,0,0,0,596
88091,22,1,1,0,138
51639,1,0,0,0,138
32653,1,0,0,0,138
21977,1,0,0,0,138
40210,1,0,0,0,138
30966,1,0,0,0,138
45040,1,0,0,0,138
39268,1,0,0,0,138
622,3,0,0,0,138
5318,1,0,0,0,138
96435,1,0,0,0,138
94288,1,0,0,0,138
66269,1,0,0,0,138
32793,1,0,0,0,138
70525,1,0,0,0,138
34202,1,0,0,0,138
74667,1,0,0,0,138
90159,1,0,0,0,138
14020,1,0,0,0,138
18638,1,0,0,0,138
70256,1,0,0,0,138
1989,1,0,0,0,138
50583,1,0,0,0,138
35957,6,3,0.7,14,18
29654,1,0,0,0,18
26086,2,0,0,0,18
4199,1,0,0,0,18
66529,1,0,0,0,18
1330,1,0,0,0,74
82207,1,0,0,0,74
27928,1,0,0,0,74
88856,2,1,1,3,74
96791,1,0,0,0,74
17166,1,0,0,0,74
7299,1,0,0,0,74
24815,1,0,0,0,74
87378,3,21,0.089347,156,69
59873,2,1,1,3,74
31299,1,0,0,0,74
68418,1,0,0,0,74
58916,1,0,0,0,74
67799,1,0,0,0,74
81085,1,0,0,0,74
82888,1,0,0,0,74
32261,1,0,0,0,74
71621,1,0,0,0,74
10019,1,0,0,0,74
55805,1,0,0,0,74
78110,1,0,0,0,74
28762,1,0,0,0,74
20794,2,9,0.196078,30,74
76086,1,0,0,0,74
6166,3,0,0,0,74
92026,1,0,0,0,74
57465,1,0,0,0,74
1042,1,0,0,0,74
74180,21,2,0.818182,0,205
9283,1,0,0,0,205
61249,2,0,0,0,205
94650,3,1,1,2,205
26383,1,0,0,0,205
63212,1,0,0,0,205
16810,1,0,0,0,205
80846,1,0,0,0,205
27309,1,0,0,0,205
57455,1,0,0,0,205
97517,3,1,1,6,205
82949,2,0,0,0,205
59910,1,0,0,0,205
52206,1,0,0,0,205
24869,1,0,0,0,205
22128,1,0,0,0,205
12560,1,0,0,0,205
40120,2,1,1,1,205
2413,1,0,0,0,205
71368,28,3,0.885714,0,25
97182,1,0,0,0,25
66228,1,0,0,0,25
20990,1,0,0,0,25
43500,2,0,0,0,25
61946,1,0,0,0,25
70480,1,0,0,0,25
56922,1,0,0,0,25
15928,1,0,0,0,25
92943,1,0,0,0,25
93409,2,2,0.666667,2,25
48830,1,0,0,0,25
2212,2,0,0,0,25
89589,1,0,0,0,25
90269,1,0,0,0,25
76430,1,0,0,0,25
19635,1,0,0,0,25
84729,1,0,0,0,25
41430,1,0,0,0,25
88902,1,0,0,0,25
62009,1,0,0,0,25
69821,1,0,0,0,25
9083,1,0,0,0,25
70034,1,0,0,0,25
94161,1,0,0,0,25
74459,1,0,0,0,25
37426,1,0,0,0,25
55983,1,0,0,0,25
42020,16,3,0.818182,36,6
59054,1,0,0,0,6
18912,1,0,0,0,6
67074,1,0,0,0,6
25579,2,1,1,3,6
11998,1,0,0,0,6
84356,1,0,0,0,6
84038,1,0,0,0,6
9883,1,0,0,0,6
78018,1,0,0,0,6
10388,1,0,0,0,6
2836,2,2,0.666667,6,6
37183,1,0,0,0,6
10569,1,0,0,0,6
59121,1,0,0,0,6
58940,1,0,0,0,6
46831,12,10,0.251908,33,596
94474,1,0,0,0,596
99754,1,0,0,0,596
1611,1,0,0,0,596
13377,2,9,0.22449,44,596
64009,1,0,0,0,596
59031,2,0,0,0,596
49682,1,0,0,0,596
97073,1,0,0,0,596
47363,1,0,0,0,596
90816,1,0,0,0,596
88865,1,0,0,0,596
81197,21,13,0.284483,66,137
91560,1,0,0,0,137
2820,1,0,0,0,137
47479,1,0,0,0,137
65426,1,0,0,0,137
82828,1,0,0,0,137
62683,1,0,0,0,137
32143,1,0,0,0,137
90005,1,0,0,0,137
81128,1,0,0,0,137
73184,1,0,0,0,137
10062,3,12,0.156627,312,83
58327,1,0,0,0,137
35068,1,0,0,0,137
73181,1,0,0,0,137
81775,1,0,0,0,137
73839,1,0,0,0,137
17123,1,0,0,0,137
47120,10,2,0.916667,0,413
29238,1,0,0,0,413
20409,1,0,0,0,413
50214,1,0,0,0,413
23845,1,0,0,0,413
44705,1,0,0,0,413
33357,1,0,0,0,413
19320,1,0,0,0,413
48467,1,0,0,0,413
46123,1,0,0,0,413
27094,23,33,0.091331,0,43
94763,1,0,0,0,43
29330,1,0,0,0,43
96640,1,0,0,0,43
78516,1,0,0,0,43
64788,1,0,0,0,43
92115,1,0,0,0,43
9441,1,0,0,0,43
30917,1,0,0,0,43
46753,1,0,0,0,43
46285,1,0,0,0,43
66007,3,0,0,0,43
89974,1,0,0,0,43
98423,1,0,0,0,43
58825,1,0,0,0,43
6792,1,0,0,0,43
80731,1,0,0,0,43
18227,1,0,0,0,43
46799,1,0,0,0,43
53757,1,0,0,0,43
25492,2,1,1,1,43
38894,1,0,0,0,43
69757,3,32,0.059727,140,43
52673,1,0,0,0,43
34489,18,1,1,0,19
7635,1,0,0,0,19
77160,1,0,0,0,19
75111,1,0,0,0,19
25780,1,0,0,0,19
54983,1,0,0,0,19
20606,1,0,0,0,19
51274,1,0,0,0,19
94936,1,0,0,0,19
45121,1,0,0,0,19
47767,1,0,0,0,19
91870,1,0,0,0,19
5876,1,0,0,0,19
52517,1,0,0,0,19
75318,1,0,0,0,19
4885,1,0,0,0,19
12200,1,0,0,0,19
99142,1,0,0,0,19
96305,1,0,0,0,19
89318,25,2,0.962963,0,414
74474,1,0,0,0,414
36578,1,0,0,0,414
1287,1,0,0,0,414
69611,1,0,0,0,414
40084,1,0,0,0,414
41090,1,0,0,0,414
76973,1,0,0,0,414
37846,1,0,0,0,414
35027,1,0,0,0,414
25224,1,0,0,0,414
85271,1,0,0,0,414
24866,1,0,0,0,414
8402,1,0,0,0,414
9701,1,0,0,0,414
35216,1,0,0,0,414
90119,1,0,0,0,414
9516,1,0,0,0,414
73673,1,0,0,0,414
41359,1,0,0,0,414
48998,1,0,0,0,414
73003,1,0,0,0,414
43658,2,1,1,1,414
64293,1,0,0,0,414
68921,1,0,0,0,414
52768,6,1,1,0,157
63908,1,0,0,0,157
24137,1,0,0,0,157
84300,1,0,0,0,157
35320,1,0,0,0,157
75104,2,0,0,0,157
61031,1,0,0,0,157
6489,26,4,0.823529,56,205
56545,1,0,0,0,205
62144,1,0,0,0,205
14968,1,0,0,0,205
77549,1,0,0,0,205
94318,1,0,0,0,205
13108,1,0,0,0,205
64226,1,0,0,0,205
62439,1,0,0,0,205
33984,1,0,0,0,205
30305,1,0,0,0,205
44273,2,0,0,0,205
74517,1,0,0,0,205
889,1,0,0,0,205
38998,2,0,0,0,205
61197,1,0,0,0,205
26830,3,3,0.5,39,35
2987,1,0,0,0,205
7451,1,0,0,0,205
85180,2,0,0,0,205
94770,1,0,0,0,205
27261,1,0,0,0,205
14257,1,0,0,0,205
60944,1,0,0,0,205
99120,1,0,0,0,205
52008,31,3,0.857143,0,138
46780,1,0,0,0,138
29322,1,0,0,0,138
30306,1,0,0,0,138
13485,1,0,0,0,138
99015,1,0,0,0,138
59696,1,0,0,0,138
74567,2,2,0.666667,2,138
53986,1,0,0,0,138
1662,1,0,0,0,138
52418,1,0,0,0,138
50284,1,0,0,0,138
86615,1,0,0,0,138
94039,2,1,1,1,138
76721,1,0,0,0,138
67694,1,0,0,0,138
72292,1,0,0,0,138
95956,1,0,0,0,138
65447,1,0,0,0,138
83620,1,0,0,0,138
78612,1,0,0,0,138
83967,2,1,1,1,138
90871,1,0,0,0,138
10646,1,0,0,0,138
91686,1,0,0,0,138
49237,2,0,0,0,138
31486,1,0,0,0,138
7978,1,0,0,0,138
55716,1,0,0,0,138
21382,26,3,0.878788,0,72
53074,1,0,0,0,72
31324,1,0,0,0,72
38868,1,0,0,0,72
29986,1,0,0,0,72
84573,1,0,0,0,72
99676,1,0,0,0,72
55043,1,0,0,0,72
66692,1,0,0,0,72
1886,1,0,0,0,72
45521,1,0,0,0,72
71524,1,0,0,0,72
35819,1,0,0,0,72
13859,1,0,0,0,72
32659,1,0,0,0,72
42014,1,0,0,0,72
38693,2,1,1,1,72
52949,1,0,0,0,72
64471,2,2,0.666667,2,72
90079,1,0,0,0,72
57540,1,0,0,0,72
2228,1,0,0,0,72
91572,1,0,0,0,72
17953,1,0,0,0,72
72846,1,0,0,0,72
68252,1,0,0,0,72
73617,1,0,0,0,72
51811,13,3,0.789474,15,107
45509,2,0,0,0,107
11987,1,0,0,0,107
98313,2,1,1,2,107
55291,1,0,0,0,107
27274,1,0,0,0,107
32346,1,0,0,0,107
37753,1,0,0,0,107
20210,1,0,0,0,107
26705,1,0,0,0,107
76140,1,0,0,0,107
72318,2,2,0.666667,4,107
34117,1,0,0,0,107
70379,18,2,0.909091,0,111
1025,1,0,0,0,111
75826,1,0,0,0,111
44577,1,0,0,0,111
66378,1,0,0,0,111
44966,1,0,0,0,111
84022,3,1,1,2,111
72137,1,0,0,0,111
51355,1,0,0,0,111
40061,1,0,0,0,111
87996,1,0,0,0,111
7133,1,0,0,0,111
72705,1,0,0,0,111
72655,1,0,0,0,111
55796,1,0,0,0,111
79108,1,0,0,0,111
87315,1,0,0,0,111
15141,1,0,0,0,111
95926,1,0,0,0,111
69551,4,1,1,0,20
46569,1,0,0,0,20
74187,1,0,0,0,20
6849,1,0,0,0,20
22113,1,0,0,0,20
74170,19,3,0.766667,23,157
20602,1,0,0,0,157
57893,1,0,0,0,157
72850,1,0,0,0,157
17198,1,0,0,0,157
56341,1,0,0,0,157
29041,1,0,0,0,157
4211,2,0,0,0,157
97025,2,2,0.666667,4,157
9704,1,0,0,0,157
62222,1,0,0,0,157
80710,2,1,1,2,142
91890,2,2,0.666667,4,157
46250,1,0,0,0,157
84158,1,0,0,0,157
18666,1,0,0,0,157
85558,1,0,0,0,157
80071,1,0,0,0,157
54271,1,0,0,0,157
55824,17,2,0.947368,0,21
34342,1,0,0,0,21
33542,1,0,0,0,21
98442,1,0,0,0,21
6491,1,0,0,0,21
94262,1,0,0,0,21
56257,2,0,0,0,21
13332,1,0,0,0,21
52682,1,0,0,0,21
23077,1,0,0,0,21
60392,1,0,0,0,21
48272,1,0,0,0,21
42625,1,0,0,0,21
36828,1,0,0,0,21
32854,1,0,0,0,21
49139,1,0,0,0,21
54456,1,0,0,0,21
7125,18,2,0.869565,20,520
88870,1,0,0,0,520
13512,1,0,0,0,520
96501,1,0,0,0,520
59606,2,1,1,2,520
53121,1,0,0,0,520
92881,2,0,0,0,520
76090,1,0,0,0,520
30173,1,0,0,0,520
40964,1,0,0,0,520
3368,1,0,0,0,520
92540,3,1,1,4,520
63994,1,0,0,0,520
45561,1,0,0,0,520
9551,1,0,0,0,520
35950,1,0,0,0,520
19022,1,0,0,0,520
84738,1,0,0,0,520
7248,29,21,0.175595,236,157
64703,1,0,0,0,157
19744,1,0,0,0,157
35698,1,0,0,0,157
29019,1,0,0,0,157
38165,1,0,0,0,157
75199,1,0,0,0,157
32012,1,0,0,0,157
32517,1,0,0,0,157
25533,1,0,0,0,157
31688,1,0,0,0,157
33623,1,0,0,0,157
73657,2,1,1,5,157
8729,2,0,0,0,157
76288,1,0,0,0,157
59157,1,0,0,0,157
17818,1,0,0,0,157
52349,3,20,0.109091,360,414
72428,1,0,0,0,157
435,1,0,0,0,157
19040,1,0,0,0,157
99709,1,0,0,0,157
7427,1,0,0,0,157
7282,1,0,0,0,157
75588,1,0,0,0,157
58091,1,0,0,0,157
21321,1,0,0,0,157
94178,22,3,0.884615,23,435
49150,1,0,0,0,435
34805,1,0,0,0,435
99466,1,0,0,0,435
2123,2,2,0.666667,4,435
23848,1,0,0,0,435
32455,1,0,0,0,435
79796,1,0,0,0,435
47461,1,0,0,0,435
26819,1,0,0,0,435
338,1,0,0,0,435
67147,1,0,0,0,435
60488,1,0,0,0,435
63323,1,0,0,0,435
27113,1,0,0,0,435
93369,1,0,0,0,435
74845,2,0,0,0,435
5222,1,0,0,0,435
20089,1,0,0,0,435
43080,1,0,0,0,435
74296,1,0,0,0,435
51469,1,0,0,0,435
44845,11,1,1,20,200
26340,1,0,0,0,200
80901,1,0,0,0,200
27910,1,0,0,0,200
28805,1,0,0,0,200
88722,1,0,0,0,200
82555,1,0,0,0,200
73226,1,0,0,0,200
51500,1,0,0,0,200
39007,1,0,0,0,200
97625,1,0,0,0,200
42415,10,3,0.736842,0,520
87335,3,1,1,2,520
33717,2,2,0.666667,2,520
42080,1,0,0,0,520
52326,2,0,0,0,520
59489,1,0,0,0,520
29439,1,0,0,0,520
30562,1,0,0,0,520
45349,1,0,0,0,520
7152,1,0,0,0,520
36994,1,0,0,0,520
18991,23,2,0.956522,110,54
19662,1,0,0,0,54
73142,1,0,0,0,54
67540,2,1,1,6,54
59850,1,0,0,0,54
66913,1,0,0,0,54
32841,1,0,0,0,54
50554,1,0,0,0,54
78416,1,0,0,0,54
14874,1,0,0,0,54
93473,1,0,0,0,54
35478,1,0,0,0,54
2134,1,0,0,0,54
94484,1,0,0,0,54
45169,1,0,0,0,54
76788,1,0,0,0,54
3004,1,0,0,0,54
61932,1,0,0,0,54
83345,1,0,0,0,54
82287,1,0,0,0,54
54432,1,0,0,0,54
69706,1,13,0.14433,0,83
58641,2,12,0.156627,13,83
36145,2,11,0.171429,24,83
37534,2,10,0.189655,33,83
4090,2,9,0.212766,40,83
73827,4,8,0.243243,297,83
72282,2,7,0.25,238,83
84095,3,6,0.285714,216,83
78662,2,5,0.333333,185,83
65056,2,4,0.4,152,83
39372,2,3,0.5,117,83
75701,2,2,0.666667,80,83
34046,2,1,1,41,83
18857,1,0,0,0,83
46010,2,24,0.083056,0,22
4936,2,23,0.083333,23,22
95124,2,22,0.086957,44,22
95248,2,21,0.090909,63,22
53828,2,20,0.095238,80,22
5700,2,19,0.1,95,22
29346,2,18,0.105263,108,22
94152,3,17,0.111111,136,22
92792,2,16,0.117647,144,22
28974,2,15,0.125,150,22
55871,2,14,0.133333,154,22
36988,2,13,0.142857,156,22
38937,2,12,0.153846,156,22
48874,2,11,0.166667,154,22
41640,2,10,0.181818,150,22
23797,2,9,0.2,144,22
24857,2,8,0.222222,136,22
99002,2,7,0.25,126,22
32225,2,6,0.285714,114,22
73273,2,5,0.333333,100,22
52757,3,4,0.4,96,22
46342,2,3,0.5,75,22
70789,2,2,0.666667,52,22
4736,2,1,1,27,22
43172,1,0,0,0,22
25790,2,21,0.090909,42,23
96773,2,20,0.095238,60,23
92250,2,19,0.1,76,23
78441,2,18,0.105263,90,23
94441,2,17,0.111111,102,23
56282,2,16,0.117647,112,23
28606,2,15,0.125,120,23
71842,2,14,0.133333,126,23
36338,2,13,0.142857,130,23
4420,2,12,0.153846,132,23
62931,2,11,0.166667,132,23
58365,3,10,0.181818,140,23
52603,2,9,0.2,135,23
40529,2,8,0.222222,128,23
68104,2,7,0.25,119,23
32117,2,6,0.285714,108,23
45364,2,5,0.333333,95,23
2087,2,4,0.4,80,23
6702,2,3,0.5,63,23
48629,2,2,0.666667,44,23
80479,2,1,1,23,23
6835,1,0,0,0,23
68667,1,24,0.080838,0,43
33328,2,23,0.084691,26,43
52738,2,21,0.09375,120,43
7490,2,20,0.099138,138,43
15516,4,19,0.105263,594,43
58605,2,18,0.102151,532,43
34501,2,17,0.107784,522,43
89875,2,16,0.114094,510,43
1306,2,15,0.121212,496,43
66999,2,14,0.12931,480,43
77647,2,13,0.138614,462,43
27691,2,12,0.149425,442,43
76898,2,11,0.162162,420,43
7048,2,10,0.177419,396,43
45815,2,9,0.196078,370,43
36275,2,8,0.219512,342,43
52460,2,7,0.25,312,43
70982,2,6,0.291667,280,43
64680,2,5,0.352941,246,43
37935,4,4,0.454545,250,43
96967,1,0,0,0,43
85309,1,24,0.076132,0,24
26518,2,23,0.080178,36,24
68781,2,22,0.084746,70,24
87400,2,21,0.089947,102,24
56485,2,20,0.09593,132,24
5464,2,19,0.102894,160,24
97995,2,18,0.111111,186,24
7334,2,17,0.120968,210,24
13420,4,16,0.133028,522,24
21493,2,11,0.173913,228,24
41405,2,10,0.192982,220,24
24047,3,9,0.217391,210,24
31138,2,8,0.222222,176,24
77197,2,7,0.25,161,24
12350,2,6,0.285714,144,24
54340,2,5,0.333333,125,24
16290,2,4,0.4,104,24
95692,2,3,0.5,81,24
3951,2,2,0.666667,56,24
54019,2,1,1,29,24
24066,2,0,0,0,24
74865,2,24,0.08,144,25
93966,2,23,0.083333,161,25
74491,2,22,0.086957,176,25
25379,3,21,0.090909,231,25
53078,2,20,0.095238,240,25
6625,2,19,0.1,247,25
33957,2,18,0.105263,252,25
78205,4,17,0.111111,425,25
5190,2,16,0.117647,416,25
79076,2,15,0.125,405,25
26455,2,14,0.133333,392,25
1278,2,13,0.142857,377,25
95577,2,12,0.153846,360,25
40707,2,11,0.166667,341,25
53260,2,10,0.181818,320,25
80485,2,9,0.2,297,25
41313,2,8,0.222222,272,25
38269,2,7,0.25,245,25
68217,2,6,0.285714,216,25
4373,2,5,0.333333,185,25
25647,2,4,0.4,152,25
47367,2,3,0.5,117,25
29918,2,2,0.666667,80,25
74376,2,7,0.25,14,26
86613,2,6,0.285714,18,26
82017,2,5,0.333333,20,26
83124,2,4,0.4,20,26
28512,2,3,0.5,18,26
78817,2,2,0.666667,14,26
81057,2,1,1,8,26
94330,1,0,0,0,26
47501,1,16,0.126531,0,27
27158,2,15,0.140187,30,27
59683,2,14,0.157609,58,27
52859,2,13,0.180645,84,27
88449,2,12,0.212598,108,27
57547,2,11,0.26,130,27
41578,2,9,0.204082,70,27
78793,2,8,0.230769,72,27
10929,2,7,0.266667,72,27
40287,3,6,0.318182,70,27
83087,2,5,0.333333,55,27
67568,2,4,0.4,48,27
16176,2,3,0.5,39,27
23971,2,2,0.666667,28,27
54647,2,1,1,15,27
47794,2,0,0,0,27
8024,1,22,0.086957,0,28
43645,2,21,0.090909,21,28
73505,3,20,0.095238,60,28
75284,2,19,0.1,76,28
13201,2,18,0.105263,90,28
82288,3,17,0.111111,119,28
22574,2,16,0.117647,128,28
90995,2,15,0.125,135,28
63085,2,14,0.133333,140,28
42044,2,13,0.142857,143,28
37174,2,12,0.153846,144,28
70672,2,11,0.166667,143,28
46813,2,10,0.181818,140,28
32706,2,9,0.2,135,28
53646,2,8,0.222222,128,28
40166,2,7,0.25,119,28
62890,2,6,0.285714,108,28
99718,2,5,0.333333,95,28
27600,2,4,0.4,80,28
67235,2,3,0.5,63,28
75746,2,2,0.666667,44,28
82621,2,1,1,23,28
94218,1,0,0,0,28
43284,2,16,0.123377,0,53
60611,2,15,0.119403,16,53
45865,2,14,0.127119,30,53
70909,2,13,0.135922,42,53
10100,2,12,0.146067,52,53
63251,3,11,0.157895,96,53
10271,1,19,0.097345,0,53
9529,2,18,0.102941,21,53
56763,2,17,0.10929,40,53
51915,3,16,0.116564,57,53
91790,2,15,0.118056,68,53
63821,2,14,0.125984,80,53
58260,2,13,0.135135,90,53
66648,2,12,0.145833,98,53
4934,2,11,0.158537,104,53
11276,2,10,0.173913,108,53
20369,2,9,0.192982,110,53
69556,2,8,0.217391,110,53
72701,2,7,0.25,108,53
32401,3,6,0.296296,104,53
8502,2,5,0.315789,84,53
94463,2,4,0.384615,75,53
27045,2,3,0.5,64,53
93662,5,2,0.75,246,53
44474,2,1,1,83,53
68898,1,0,0,0,53
70622,4,20,0.125373,84,29
41953,2,19,0.123348,84,29
476,5,18,0.135678,189,29
77330,3,17,0.109091,162,29
73481,2,16,0.115646,170,29
49381,2,15,0.123077,176,29
18967,2,14,0.131579,180,29
11934,2,13,0.141414,182,29
73012,2,12,0.152941,182,29
66075,2,11,0.166667,180,29
53172,2,10,0.183333,176,29
87503,2,9,0.204082,170,29
31903,2,8,0.230769,162,29
3691,2,7,0.266667,152,29
8470,3,6,0.318182,140,29
86406,2,5,0.333333,105,29
81946,2,4,0.4,88,29
32369,2,3,0.5,69,29
1830,2,2,0.666667,48,29
89866,5,1,1,31,29
44056,1,5,0.3,0,133
44223,2,4,0.357143,5,133
95887,2,3,0.444444,8,133
38147,2,2,0.6,9,133
10481,5,1,1,56,133
37702,1,7,0.211538,0,30
28848,2,6,0.243902,10,30
46388,2,5,0.290323,18,30
22484,2,4,0.363636,24,30
7995,3,3,0.5,28,30
60372,1,9,0.208333,0,31
7093,2,8,0.236842,9,31
6700,4,7,0.275862,24,31
32825,2,6,0.285714,24,31
28557,3,5,0.333333,30,31
87640,2,4,0.4,28,31
23816,2,3,0.5,24,31
80188,2,2,0.666667,18,31
43539,2,1,1,10,31
66976,2,0,0,0,31
76828,3,17,0.106952,80,32
27008,2,16,0.113772,95,32
72555,3,15,0.121622,108,32
64847,2,14,0.123077,112,32
15752,2,13,0.131579,120,32
26238,2,12,0.141414,126,32
78730,2,11,0.152941,130,32
81617,2,10,0.166667,132,32
87048,2,9,0.183333,132,32
12296,2,8,0.204082,130,32
73458,2,7,0.230769,126,32
53340,2,6,0.266667,120,32
83295,2,5,0.318182,112,32
36419,2,4,0.4,102,32
19698,3,3,0.555556,90,32
41791,2,2,0.666667,38,32
25960,2,1,1,20,32
13848,2,0,0,0,32
12942,1,5,0.333333,0,33
23811,2,4,0.4,4,33
19880,2,3,0.5,6,33
14778,2,2,0.666667,6,33
68161,2,1,1,4,33
10208,1,0,0,0,33
54094,1,28,0.069378,0,42
97512,2,27,0.071979,28,42
23688,2,26,0.074792,54,42
19199,2,25,0.077844,78,42
77686,2,24,0.081169,100,42
35671,2,23,0.084806,120,42
84312,2,22,0.088803,138,42
84806,2,21,0.09322,154,42
43299,3,20,0.098131,210,42
49271,2,19,0.103627,220,42
60171,2,18,0.109827,228,42
17599,4,17,0.116883,270,42
60084,3,16,0.117647,304,42
71436,1,16,0.113208,0,34
89129,2,15,0.120567,17,34
96620,2,14,0.129032,32,34
21484,2,13,0.138889,45,34
99273,2,12,0.150538,56,34
50209,2,11,0.164557,65,34
34181,2,10,0.181818,72,34
45965,2,9,0.203704,77,34
96155,2,8,0.232558,80,34
27006,2,7,0.272727,81,34
5432,3,6,0.333333,80,34
15050,3,5,0.333333,60,34
62896,2,4,0.4,52,34
14803,2,3,0.5,42,34
73438,2,2,0.666667,30,34
74071,2,1,1,16,34
61851,2,0,0,0,34
59078,2,24,0.076132,74,24
744,2,23,0.080178,108,24
89720,2,22,0.084746,140,24
22311,2,21,0.089947,170,24
76344,2,20,0.09593,198,24
40678,2,19,0.102894,224,24
18816,2,18,0.111111,248,24
24272,2,17,0.120968,270,24
13380,2,15,0.125,285,24
94493,2,14,0.133333,280,24
75858,2,13,0.142857,273,24
50043,2,12,0.153846,264,24
53405,2,11,0.166667,253,24
78257,2,10,0.181818,240,24
64356,2,9,0.2,225,24
75867,2,8,0.222222,208,24
20054,2,7,0.25,189,24
49090,2,6,0.285714,168,24
99679,2,5,0.333333,145,24
29477,2,4,0.4,120,24
41871,2,3,0.5,93,24
61882,2,2,0.666667,64,24
95743,2,1,1,33,24
67852,1,0,0,0,24
83418,2,12,0.153846,12,35
58230,2,11,0.166667,22,35
16877,2,10,0.181818,30,35
58847,2,9,0.2,36,35
22404,2,8,0.222222,40,35
24193,2,7,0.25,42,35
74,2,6,0.285714,42,35
63533,2,5,0.333333,40,35
77560,2,4,0.4,36,35
24027,2,2,0.666667,28,35
74040,3,1,1,17,35
71156,2,8,0.23913,0,124
26544,2,7,0.235294,8,124
7200,2,6,0.269231,14,124
41361,2,5,0.315789,18,124
77960,2,4,0.384615,20,124
55320,2,3,0.5,20,124
21741,4,2,0.75,24,124
7943,1,3,0.5,0,36
4759,2,2,0.666667,2,36
19543,2,1,1,2,36
24975,1,0,0,0,36
43330,2,8,0.214286,0,37
89809,2,7,0.227273,10,37
614,2,6,0.264706,18,37
82604,2,5,0.32,24,37
61480,2,4,0.411765,28,37
39213,4,3,0.6,30,37
22727,1,19,0.096639,0,38
81423,3,18,0.102326,44,38
231,2,17,0.108808,63,38
32801,2,16,0.116279,80,38
35028,2,15,0.125,95,38
85625,2,14,0.135338,108,38
71213,2,13,0.147826,119,38
99917,2,12,0.163265,128,38
15123,2,11,0.182927,135,38
90492,2,10,0.208955,140,38
